event_id,run_id,x,y,z,unit,true_x_cm,true_y_cm,true_z_cm
357,357,-20.036442,5.000000,22.058054,cm,-20.036442,5.000000,22.058054
358,358,-26.515592,5.000000,-49.098145,cm,-26.515592,5.000000,-49.098145
359,359,48.288897,5.000000,45.089902,cm,48.288897,5.000000,45.089902
360,360,21.827832,5.000000,35.834605,cm,21.827832,5.000000,35.834605
361,361,-37.988082,5.000000,-15.106249,cm,-37.988082,5.000000,-15.106249
362,362,46.956382,5.000000,-4.810246,cm,46.956382,5.000000,-4.810246
363,363,9.835333,5.000000,22.788604,cm,9.835333,5.000000,22.788604
364,364,15.976422,5.000000,-17.174603,cm,15.976422,5.000000,-17.174603
365,365,-24.882545,5.000000,-40.956487,cm,-24.882545,5.000000,-40.956487
366,366,25.709693,5.000000,-9.077899,cm,25.709693,5.000000,-9.077899
367,367,37.778925,5.000000,25.465409,cm,37.778925,5.000000,25.465409
368,368,-18.232157,5.000000,-15.366232,cm,-18.232157,5.000000,-15.366232
369,369,-3.370844,5.000000,-22.290461,cm,-3.370844,5.000000,-22.290461
370,370,-41.154792,5.000000,4.876541,cm,-41.154792,5.000000,4.876541
371,371,-35.107694,5.000000,-2.824703,cm,-35.107694,5.000000,-2.824703
372,372,-17.623180,5.000000,-8.868238,cm,-17.623180,5.000000,-8.868238
373,373,19.694322,5.000000,-48.638419,cm,19.694322,5.000000,-48.638419
374,374,17.744109,5.000000,32.021515,cm,17.744109,5.000000,32.021515
375,375,-8.503486,5.000000,-34.281494,cm,-8.503486,5.000000,-34.281494
376,376,-31.745503,5.000000,11.487312,cm,-31.745503,5.000000,11.487312
377,377,-15.548415,5.000000,-35.714772,cm,-15.548415,5.000000,-35.714772
378,378,-25.881100,5.000000,-26.245196,cm,-25.881100,5.000000,-26.245196
379,379,39.396097,5.000000,14.660432,cm,39.396097,5.000000,14.660432
380,380,40.266537,5.000000,-47.003368,cm,40.266537,5.000000,-47.003368
381,381,-39.659474,5.000000,23.962730,cm,-39.659474,5.000000,23.962730
382,382,-43.683096,5.000000,-36.864381,cm,-43.683096,5.000000,-36.864381
383,383,37.127521,5.000000,-19.645188,cm,37.127521,5.000000,-19.645188
384,384,24.678334,5.000000,-47.725991,cm,24.678334,5.000000,-47.725991
385,385,31.442918,5.000000,38.622867,cm,31.442918,5.000000,38.622867
386,386,14.488991,5.000000,-14.393659,cm,14.488991,5.000000,-14.393659
387,387,18.449035,5.000000,-29.764411,cm,18.449035,5.000000,-29.764411
388,388,0.200737,5.000000,20.236119,cm,0.200737,5.000000,20.236119
389,389,-10.590458,5.000000,-5.300501,cm,-10.590458,5.000000,-5.300501
390,390,-49.083053,5.000000,3.922640,cm,-49.083053,5.000000,3.922640
391,391,-0.693696,5.000000,-10.183522,cm,-0.693696,5.000000,-10.183522
392,392,-40.227114,5.000000,25.421685,cm,-40.227114,5.000000,25.421685
393,393,23.538624,5.000000,23.547663,cm,23.538624,5.000000,23.547663
394,394,13.884450,5.000000,-30.261817,cm,13.884450,5.000000,-30.261817
395,395,-22.880944,5.000000,20.213132,cm,-22.880944,5.000000,20.213132
396,396,-19.479800,5.000000,15.463479,cm,-19.479800,5.000000,15.463479
397,397,-18.084117,5.000000,-8.474230,cm,-18.084117,5.000000,-8.474230
398,398,34.697575,5.000000,5.592251,cm,34.697575,5.000000,5.592251
399,399,39.169580,5.000000,-31.530361,cm,39.169580,5.000000,-31.530361
400,400,42.568619,5.000000,-41.774307,cm,42.568619,5.000000,-41.774307
401,401,-15.720753,5.000000,-46.305372,cm,-15.720753,5.000000,-46.305372
402,402,7.675068,5.000000,3.002773,cm,7.675068,5.000000,3.002773
403,403,-5.441669,5.000000,35.601167,cm,-5.441669,5.000000,35.601167
404,404,42.355926,5.000000,42.879673,cm,42.355926,5.000000,42.879673
405,405,-16.790575,5.000000,6.194522,cm,-16.790575,5.000000,6.194522
406,406,-19.499389,5.000000,21.712314,cm,-19.499389,5.000000,21.712314
407,407,-3.082897,5.000000,10.312546,cm,-3.082897,5.000000,10.312546
408,408,-25.477336,5.000000,47.632100,cm,-25.477336,5.000000,47.632100
409,409,-0.819818,5.000000,22.683294,cm,-0.819818,5.000000,22.683294
410,410,24.367154,5.000000,5.456993,cm,24.367154,5.000000,5.456993
411,411,26.499103,5.000000,-2.212696,cm,26.499103,5.000000,-2.212696
412,412,44.459449,5.000000,45.593318,cm,44.459449,5.000000,45.593318
413,413,26.905063,5.000000,-2.602783,cm,26.905063,5.000000,-2.602783
414,414,-7.669452,5.000000,-25.735356,cm,-7.669452,5.000000,-25.735356
415,415,16.780569,5.000000,41.301216,cm,16.780569,5.000000,41.301216
416,416,-49.199331,5.000000,-16.231836,cm,-49.199331,5.000000,-16.231836
417,417,11.021270,5.000000,-33.657953,cm,11.021270,5.000000,-33.657953
418,418,-34.025584,5.000000,5.543447,cm,-34.025584,5.000000,5.543447
419,419,-22.177504,5.000000,-15.034541,cm,-22.177504,5.000000,-15.034541
420,420,39.499359,5.000000,2.310024,cm,39.499359,5.000000,2.310024
421,421,-16.821941,5.000000,-27.309025,cm,-16.821941,5.000000,-27.309025
422,422,-47.583826,5.000000,-41.744426,cm,-47.583826,5.000000,-41.744426
423,423,-9.157563,5.000000,17.311469,cm,-9.157563,5.000000,17.311469
424,424,43.934845,5.000000,19.067894,cm,43.934845,5.000000,19.067894
425,425,26.665283,5.000000,-0.745600,cm,26.665283,5.000000,-0.745600
426,426,-10.112449,5.000000,-36.538012,cm,-10.112449,5.000000,-36.538012
427,427,-43.350137,5.000000,-25.136902,cm,-43.350137,5.000000,-25.136902
428,428,0.438664,5.000000,-42.822233,cm,0.438664,5.000000,-42.822233
429,429,-7.285784,5.000000,0.087300,cm,-7.285784,5.000000,0.087300
430,430,20.037020,5.000000,39.897374,cm,20.037020,5.000000,39.897374
431,431,44.135055,5.000000,9.115559,cm,44.135055,5.000000,9.115559
432,432,46.888028,5.000000,-6.075674,cm,46.888028,5.000000,-6.075674
433,433,-43.351121,5.000000,33.081398,cm,-43.351121,5.000000,33.081398
434,434,-13.286807,5.000000,28.758409,cm,-13.286807,5.000000,28.758409
435,435,-37.264845,5.000000,15.000629,cm,-37.264845,5.000000,15.000629
436,436,-1.334294,5.000000,-3.885151,cm,-1.334294,5.000000,-3.885151
437,437,47.831744,5.000000,-10.467296,cm,47.831744,5.000000,-10.467296
438,438,-40.161024,5.000000,48.156412,cm,-40.161024,5.000000,48.156412
439,439,-18.933716,5.000000,-49.187305,cm,-18.933716,5.000000,-49.187305
440,440,-16.448102,5.000000,-32.406869,cm,-16.448102,5.000000,-32.406869
441,441,24.362276,5.000000,30.643309,cm,24.362276,5.000000,30.643309
442,442,28.817968,5.000000,27.596556,cm,28.817968,5.000000,27.596556
443,443,-45.661559,5.000000,-20.945346,cm,-45.661559,5.000000,-20.945346
444,444,-27.563847,5.000000,1.546975,cm,-27.563847,5.000000,1.546975
445,445,-14.892908,5.000000,-10.199252,cm,-14.892908,5.000000,-10.199252
446,446,-13.795898,5.000000,-18.831099,cm,-13.795898,5.000000,-18.831099
447,447,6.992644,5.000000,7.655847,cm,6.992644,5.000000,7.655847
448,448,7.698037,5.000000,16.044931,cm,7.698037,5.000000,16.044931
449,449,18.529055,5.000000,-39.784335,cm,18.529055,5.000000,-39.784335
450,450,42.851438,5.000000,-17.358985,cm,42.851438,5.000000,-17.358985
451,451,-2.705440,5.000000,19.851641,cm,-2.705440,5.000000,19.851641
452,452,-20.472261,5.000000,27.262277,cm,-20.472261,5.000000,27.262277
453,453,-19.856487,5.000000,31.172431,cm,-19.856487,5.000000,31.172431
454,454,3.749335,5.000000,-1.054546,cm,3.749335,5.000000,-1.054546
455,455,-24.064083,5.000000,42.328494,cm,-24.064083,5.000000,42.328494
456,456,43.329721,5.000000,-35.097493,cm,43.329721,5.000000,-35.097493
457,457,-29.561939,5.000000,-4.188665,cm,-29.561939,5.000000,-4.188665
458,458,36.839541,5.000000,-22.026086,cm,36.839541,5.000000,-22.026086
459,459,-19.742340,5.000000,22.109758,cm,-19.742340,5.000000,22.109758
460,460,-41.607692,5.000000,-10.927431,cm,-41.607692,5.000000,-10.927431
461,461,-14.870740,5.000000,6.044578,cm,-14.870740,5.000000,6.044578
462,462,35.700601,5.000000,39.108420,cm,35.700601,5.000000,39.108420
463,463,18.235544,5.000000,-42.937548,cm,18.235544,5.000000,-42.937548
464,464,-41.168141,5.000000,8.967412,cm,-41.168141,5.000000,8.967412
465,465,-0.247095,5.000000,-30.177803,cm,-0.247095,5.000000,-30.177803
466,466,33.936991,5.000000,4.090200,cm,33.936991,5.000000,4.090200
467,467,7.649379,5.000000,27.090642,cm,7.649379,5.000000,27.090642
468,468,-42.240523,5.000000,-32.855369,cm,-42.240523,5.000000,-32.855369
469,469,8.784491,5.000000,33.786925,cm,8.784491,5.000000,33.786925
470,470,35.584434,5.000000,4.003422,cm,35.584434,5.000000,4.003422
471,471,7.955921,5.000000,-4.558258,cm,7.955921,5.000000,-4.558258
472,472,18.160335,5.000000,48.475799,cm,18.160335,5.000000,48.475799
473,473,-16.183226,5.000000,13.224707,cm,-16.183226,5.000000,13.224707
474,474,22.535571,5.000000,19.843340,cm,22.535571,5.000000,19.843340
475,475,-42.082406,5.000000,17.976620,cm,-42.082406,5.000000,17.976620
476,476,1.233405,5.000000,3.013897,cm,1.233405,5.000000,3.013897
477,477,-42.808188,5.000000,-40.368074,cm,-42.808188,5.000000,-40.368074
478,478,-42.713305,5.000000,34.952552,cm,-42.713305,5.000000,34.952552
479,479,-4.791659,5.000000,27.405550,cm,-4.791659,5.000000,27.405550
480,480,-26.750382,5.000000,32.830765,cm,-26.750382,5.000000,32.830765
481,481,-35.394210,5.000000,-31.619982,cm,-35.394210,5.000000,-31.619982
482,482,-36.767335,5.000000,22.184201,cm,-36.767335,5.000000,22.184201
483,483,-6.093104,5.000000,-1.420595,cm,-6.093104,5.000000,-1.420595
484,484,-41.305626,5.000000,25.311191,cm,-41.305626,5.000000,25.311191
485,485,38.633323,5.000000,16.066046,cm,38.633323,5.000000,16.066046
486,486,-25.714804,5.000000,-30.117085,cm,-25.714804,5.000000,-30.117085
487,487,6.346210,5.000000,-23.227447,cm,6.346210,5.000000,-23.227447
488,488,-31.075581,5.000000,-33.386478,cm,-31.075581,5.000000,-33.386478
489,489,39.627489,5.000000,-12.420284,cm,39.627489,5.000000,-12.420284
490,490,33.087251,5.000000,26.970125,cm,33.087251,5.000000,26.970125
491,491,21.933029,5.000000,-17.869755,cm,21.933029,5.000000,-17.869755
492,492,6.666376,5.000000,-45.072910,cm,6.666376,5.000000,-45.072910
493,493,-41.694903,5.000000,49.841051,cm,-41.694903,5.000000,49.841051
494,494,3.404906,5.000000,-16.039486,cm,3.404906,5.000000,-16.039486
495,495,5.480739,5.000000,-1.837308,cm,5.480739,5.000000,-1.837308
496,496,-11.628892,5.000000,38.008737,cm,-11.628892,5.000000,38.008737
497,497,-15.015802,5.000000,-37.066890,cm,-15.015802,5.000000,-37.066890
498,498,-43.721017,5.000000,18.143599,cm,-43.721017,5.000000,18.143599
499,499,-35.753322,5.000000,-2.553676,cm,-35.753322,5.000000,-2.553676
500,500,44.363666,5.000000,-19.868923,cm,44.363666,5.000000,-19.868923
501,501,31.597246,5.000000,11.636714,cm,31.597246,5.000000,11.636714
502,502,12.630343,5.000000,-29.032112,cm,12.630343,5.000000,-29.032112
503,503,45.706877,5.000000,40.337497,cm,45.706877,5.000000,40.337497
504,504,0.643937,5.000000,-8.665803,cm,0.643937,5.000000,-8.665803
505,505,40.424421,5.000000,-37.007085,cm,40.424421,5.000000,-37.007085
506,506,-43.053873,5.000000,42.607952,cm,-43.053873,5.000000,42.607952
507,507,-43.893993,5.000000,41.856103,cm,-43.893993,5.000000,41.856103
508,508,31.606485,5.000000,8.948554,cm,31.606485,5.000000,8.948554
509,509,-38.191229,5.000000,38.312245,cm,-38.191229,5.000000,38.312245
510,510,-11.925182,5.000000,36.878839,cm,-11.925182,5.000000,36.878839
511,511,22.503128,5.000000,-10.794802,cm,22.503128,5.000000,-10.794802
512,512,-33.965575,5.000000,28.296651,cm,-33.965575,5.000000,28.296651
513,513,2.697572,5.000000,11.615284,cm,2.697572,5.000000,11.615284
514,514,-20.453348,5.000000,27.873649,cm,-20.453348,5.000000,27.873649
515,515,-43.901934,5.000000,47.966197,cm,-43.901934,5.000000,47.966197
516,516,-43.512941,5.000000,43.363289,cm,-43.512941,5.000000,43.363289
517,517,7.327304,5.000000,41.949133,cm,7.327304,5.000000,41.949133
518,518,-38.842871,5.000000,-47.561458,cm,-38.842871,5.000000,-47.561458
519,519,-43.454203,5.000000,44.385100,cm,-43.454203,5.000000,44.385100
520,520,-4.424080,5.000000,-2.252078,cm,-4.424080,5.000000,-2.252078
521,521,33.659234,5.000000,0.831402,cm,33.659234,5.000000,0.831402
522,522,-28.036756,5.000000,-15.237754,cm,-28.036756,5.000000,-15.237754
523,523,-28.719406,5.000000,-23.310216,cm,-28.719406,5.000000,-23.310216
524,524,13.719980,5.000000,28.509775,cm,13.719980,5.000000,28.509775
525,525,-27.013955,5.000000,10.462254,cm,-27.013955,5.000000,10.462254
526,526,42.249436,5.000000,48.113285,cm,42.249436,5.000000,48.113285
527,527,0.265844,5.000000,13.319919,cm,0.265844,5.000000,13.319919
528,528,10.058456,5.000000,44.794347,cm,10.058456,5.000000,44.794347
529,529,48.608578,5.000000,-2.669752,cm,48.608578,5.000000,-2.669752
530,530,41.296564,5.000000,-1.013810,cm,41.296564,5.000000,-1.013810
531,531,40.161189,5.000000,23.805518,cm,40.161189,5.000000,23.805518
532,532,42.037154,5.000000,31.098154,cm,42.037154,5.000000,31.098154
533,533,-43.260391,5.000000,24.442522,cm,-43.260391,5.000000,24.442522
534,534,1.257350,5.000000,33.293767,cm,1.257350,5.000000,33.293767
535,535,46.351643,5.000000,-32.207459,cm,46.351643,5.000000,-32.207459
536,536,-17.643565,5.000000,38.767508,cm,-17.643565,5.000000,38.767508
537,537,-11.419192,5.000000,12.756454,cm,-11.419192,5.000000,12.756454
538,538,40.341972,5.000000,3.184257,cm,40.341972,5.000000,3.184257
539,539,-14.932810,5.000000,-11.451577,cm,-14.932810,5.000000,-11.451577
540,540,-44.320820,5.000000,-10.569081,cm,-44.320820,5.000000,-10.569081
541,541,21.061112,5.000000,-23.102982,cm,21.061112,5.000000,-23.102982
542,542,-17.449918,5.000000,40.265875,cm,-17.449918,5.000000,40.265875
543,543,-8.701041,5.000000,9.917370,cm,-8.701041,5.000000,9.917370
544,544,-48.288442,5.000000,-33.143515,cm,-48.288442,5.000000,-33.143515
545,545,-4.109734,5.000000,47.573705,cm,-4.109734,5.000000,47.573705
546,546,32.660530,5.000000,-36.844037,cm,32.660530,5.000000,-36.844037
547,547,-23.524055,5.000000,38.075178,cm,-23.524055,5.000000,38.075178
548,548,29.081123,5.000000,-37.407910,cm,29.081123,5.000000,-37.407910
549,549,5.546532,5.000000,29.803191,cm,5.546532,5.000000,29.803191
550,550,4.756023,5.000000,-8.958217,cm,4.756023,5.000000,-8.958217
551,551,38.114241,5.000000,-46.428000,cm,38.114241,5.000000,-46.428000
552,552,-30.862558,5.000000,-2.789910,cm,-30.862558,5.000000,-2.789910
553,553,-9.033659,5.000000,-47.899038,cm,-9.033659,5.000000,-47.899038
554,554,49.412671,5.000000,6.354643,cm,49.412671,5.000000,6.354643
555,555,-29.945616,5.000000,-21.434086,cm,-29.945616,5.000000,-21.434086
556,556,-43.658449,5.000000,15.149200,cm,-43.658449,5.000000,15.149200
557,557,12.953335,5.000000,-36.424861,cm,12.953335,5.000000,-36.424861
558,558,37.214195,5.000000,23.943864,cm,37.214195,5.000000,23.943864
559,559,40.920710,5.000000,-46.404562,cm,40.920710,5.000000,-46.404562
560,560,33.892756,5.000000,16.945062,cm,33.892756,5.000000,16.945062
561,561,32.347982,5.000000,11.293308,cm,32.347982,5.000000,11.293308
562,562,41.720593,5.000000,-22.266124,cm,41.720593,5.000000,-22.266124
563,563,-47.035240,5.000000,-2.411038,cm,-47.035240,5.000000,-2.411038
564,564,11.955306,5.000000,38.563800,cm,11.955306,5.000000,38.563800
565,565,34.553085,5.000000,-1.275834,cm,34.553085,5.000000,-1.275834
566,566,41.941670,5.000000,7.703997,cm,41.941670,5.000000,7.703997
567,567,20.113607,5.000000,-7.441510,cm,20.113607,5.000000,-7.441510
568,568,-37.162246,5.000000,-8.040803,cm,-37.162246,5.000000,-8.040803
569,569,-45.735132,5.000000,45.256749,cm,-45.735132,5.000000,45.256749
570,570,-34.577096,5.000000,42.601941,cm,-34.577096,5.000000,42.601941
571,571,11.147153,5.000000,0.376893,cm,11.147153,5.000000,0.376893
572,572,-46.735983,5.000000,27.291361,cm,-46.735983,5.000000,27.291361
573,573,-29.347640,5.000000,23.181268,cm,-29.347640,5.000000,23.181268
574,574,-22.804777,5.000000,-28.410646,cm,-22.804777,5.000000,-28.410646
575,575,30.022049,5.000000,-14.111951,cm,30.022049,5.000000,-14.111951
576,576,40.312107,5.000000,-33.051162,cm,40.312107,5.000000,-33.051162
577,577,-7.626161,5.000000,-3.561910,cm,-7.626161,5.000000,-3.561910
578,578,-43.202244,5.000000,24.295804,cm,-43.202244,5.000000,24.295804
579,579,30.561775,5.000000,-17.461617,cm,30.561775,5.000000,-17.461617
580,580,14.875090,5.000000,-32.279873,cm,14.875090,5.000000,-32.279873
581,581,17.751047,5.000000,19.161671,cm,17.751047,5.000000,19.161671
582,582,-6.495984,5.000000,-41.717788,cm,-6.495984,5.000000,-41.717788
583,583,31.585825,5.000000,7.040671,cm,31.585825,5.000000,7.040671
584,584,-27.372611,5.000000,0.903471,cm,-27.372611,5.000000,0.903471
585,585,24.662293,5.000000,48.913167,cm,24.662293,5.000000,48.913167
586,586,-23.234851,5.000000,-31.691664,cm,-23.234851,5.000000,-31.691664
587,587,39.925674,5.000000,37.405644,cm,39.925674,5.000000,37.405644
588,588,43.282602,5.000000,3.800975,cm,43.282602,5.000000,3.800975
589,589,4.727518,5.000000,-26.804692,cm,4.727518,5.000000,-26.804692
590,590,-16.289806,5.000000,43.060676,cm,-16.289806,5.000000,43.060676
591,591,44.594480,5.000000,6.418201,cm,44.594480,5.000000,6.418201
592,592,15.600369,5.000000,12.542481,cm,15.600369,5.000000,12.542481
593,593,-28.011538,5.000000,48.907972,cm,-28.011538,5.000000,48.907972
594,594,19.322111,5.000000,-41.950752,cm,19.322111,5.000000,-41.950752
595,595,-14.431562,5.000000,30.747435,cm,-14.431562,5.000000,30.747435
596,596,33.191109,5.000000,17.893477,cm,33.191109,5.000000,17.893477
597,597,-33.644319,5.000000,5.919257,cm,-33.644319,5.000000,5.919257
598,598,4.380205,5.000000,43.075490,cm,4.380205,5.000000,43.075490
599,599,26.410439,5.000000,-17.435258,cm,26.410439,5.000000,-17.435258
600,600,42.655050,5.000000,37.195173,cm,42.655050,5.000000,37.195173
601,601,11.761440,5.000000,47.791410,cm,11.761440,5.000000,47.791410
602,602,-7.744004,5.000000,47.540541,cm,-7.744004,5.000000,47.540541
603,603,22.061495,5.000000,25.905932,cm,22.061495,5.000000,25.905932
604,604,28.416840,5.000000,-6.019185,cm,28.416840,5.000000,-6.019185
605,605,-8.835555,5.000000,37.508879,cm,-8.835555,5.000000,37.508879
606,606,40.097870,5.000000,-45.349479,cm,40.097870,5.000000,-45.349479
607,607,-38.015971,5.000000,-22.341586,cm,-38.015971,5.000000,-22.341586
608,608,-41.251748,5.000000,-30.231161,cm,-41.251748,5.000000,-30.231161
609,609,-15.842365,5.000000,27.030694,cm,-15.842365,5.000000,27.030694
610,610,-22.450394,5.000000,0.552989,cm,-22.450394,5.000000,0.552989
611,611,-13.872082,5.000000,-6.035846,cm,-13.872082,5.000000,-6.035846
612,612,45.699958,5.000000,-49.622943,cm,45.699958,5.000000,-49.622943
613,613,5.277205,5.000000,-8.997436,cm,5.277205,5.000000,-8.997436
614,614,41.063784,5.000000,16.159605,cm,41.063784,5.000000,16.159605
615,615,-42.488742,5.000000,-5.942237,cm,-42.488742,5.000000,-5.942237
616,616,-38.914968,5.000000,-4.951792,cm,-38.914968,5.000000,-4.951792
617,617,-41.865261,5.000000,14.447937,cm,-41.865261,5.000000,14.447937
618,618,-37.148005,5.000000,-41.463238,cm,-37.148005,5.000000,-41.463238
619,619,46.594481,5.000000,38.690327,cm,46.594481,5.000000,38.690327
620,620,-18.595431,5.000000,20.873699,cm,-18.595431,5.000000,20.873699
621,621,12.995663,5.000000,48.814562,cm,12.995663,5.000000,48.814562
622,622,14.092364,5.000000,21.911682,cm,14.092364,5.000000,21.911682
623,623,-13.149393,5.000000,-43.699419,cm,-13.149393,5.000000,-43.699419
624,624,-22.630129,5.000000,-40.760499,cm,-22.630129,5.000000,-40.760499
625,625,-42.363923,5.000000,-8.483536,cm,-42.363923,5.000000,-8.483536
626,626,-15.855369,5.000000,43.172186,cm,-15.855369,5.000000,43.172186
627,627,14.462527,5.000000,-3.287487,cm,14.462527,5.000000,-3.287487
628,628,-45.562737,5.000000,23.483312,cm,-45.562737,5.000000,23.483312
629,629,-48.519377,5.000000,32.127737,cm,-48.519377,5.000000,32.127737
630,630,13.269927,5.000000,17.901987,cm,13.269927,5.000000,17.901987
631,631,-1.375687,5.000000,-14.611069,cm,-1.375687,5.000000,-14.611069
632,632,-11.356386,5.000000,-22.362681,cm,-11.356386,5.000000,-22.362681
633,633,22.918354,5.000000,16.120895,cm,22.918354,5.000000,16.120895
634,634,19.552060,5.000000,-24.602564,cm,19.552060,5.000000,-24.602564
635,635,45.735034,5.000000,-3.850598,cm,45.735034,5.000000,-3.850598
636,636,43.346824,5.000000,28.461004,cm,43.346824,5.000000,28.461004
637,637,-36.400505,5.000000,8.643292,cm,-36.400505,5.000000,8.643292
638,638,28.949899,5.000000,-48.720366,cm,28.949899,5.000000,-48.720366
639,639,-30.811646,5.000000,43.513861,cm,-30.811646,5.000000,43.513861
640,640,15.174985,5.000000,-9.014850,cm,15.174985,5.000000,-9.014850
641,641,4.055045,5.000000,12.321349,cm,4.055045,5.000000,12.321349
642,642,4.390658,5.000000,41.037285,cm,4.390658,5.000000,41.037285
643,643,36.252889,5.000000,39.945823,cm,36.252889,5.000000,39.945823
644,644,8.758799,5.000000,-0.073925,cm,8.758799,5.000000,-0.073925
645,645,-47.148136,5.000000,13.260686,cm,-47.148136,5.000000,13.260686
646,646,33.187721,5.000000,4.945130,cm,33.187721,5.000000,4.945130
647,647,-47.391865,5.000000,19.262837,cm,-47.391865,5.000000,19.262837
648,648,-47.379568,5.000000,32.397233,cm,-47.379568,5.000000,32.397233
649,649,-19.286024,5.000000,-6.537264,cm,-19.286024,5.000000,-6.537264
650,650,4.803275,5.000000,-31.902782,cm,4.803275,5.000000,-31.902782
651,651,-16.067724,5.000000,0.812199,cm,-16.067724,5.000000,0.812199
652,652,-20.925741,5.000000,10.761812,cm,-20.925741,5.000000,10.761812
653,653,44.784109,5.000000,18.615071,cm,44.784109,5.000000,18.615071
654,654,-22.153212,5.000000,31.557703,cm,-22.153212,5.000000,31.557703
655,655,-4.462416,5.000000,-29.226842,cm,-4.462416,5.000000,-29.226842
656,656,46.658037,5.000000,48.024963,cm,46.658037,5.000000,48.024963
657,657,1.039117,5.000000,25.239018,cm,1.039117,5.000000,25.239018
658,658,-33.460255,5.000000,-48.646557,cm,-33.460255,5.000000,-48.646557
659,659,48.066265,5.000000,-37.683715,cm,48.066265,5.000000,-37.683715
660,660,-9.132749,5.000000,-3.187112,cm,-9.132749,5.000000,-3.187112
661,661,11.616332,5.000000,-25.089244,cm,11.616332,5.000000,-25.089244
662,662,-25.740918,5.000000,-24.260423,cm,-25.740918,5.000000,-24.260423
663,663,-15.399597,5.000000,-47.537414,cm,-15.399597,5.000000,-47.537414
664,664,3.671262,5.000000,13.921388,cm,3.671262,5.000000,13.921388
665,665,21.184503,5.000000,-15.650472,cm,21.184503,5.000000,-15.650472
666,666,38.030168,5.000000,33.620488,cm,38.030168,5.000000,33.620488
667,667,2.983433,5.000000,17.568667,cm,2.983433,5.000000,17.568667
668,668,-3.332895,5.000000,12.035772,cm,-3.332895,5.000000,12.035772
669,669,46.681788,5.000000,-39.422057,cm,46.681788,5.000000,-39.422057
670,670,36.604911,5.000000,-38.617669,cm,36.604911,5.000000,-38.617669
671,671,-37.222106,5.000000,23.075848,cm,-37.222106,5.000000,23.075848
672,672,41.417614,5.000000,-23.016521,cm,41.417614,5.000000,-23.016521
673,673,37.043520,5.000000,-16.222245,cm,37.043520,5.000000,-16.222245
674,674,19.683435,5.000000,-20.912778,cm,19.683435,5.000000,-20.912778
675,675,-43.848610,5.000000,5.954486,cm,-43.848610,5.000000,5.954486
676,676,-35.266153,5.000000,-4.951074,cm,-35.266153,5.000000,-4.951074
677,677,-5.102768,5.000000,-38.596011,cm,-5.102768,5.000000,-38.596011
678,678,-27.252360,5.000000,-12.451300,cm,-27.252360,5.000000,-12.451300
679,679,34.558819,5.000000,28.833765,cm,34.558819,5.000000,28.833765
680,680,-39.158752,5.000000,41.150362,cm,-39.158752,5.000000,41.150362
681,681,48.516736,5.000000,-47.874240,cm,48.516736,5.000000,-47.874240
682,682,22.860172,5.000000,40.667460,cm,22.860172,5.000000,40.667460
683,683,-44.056023,5.000000,33.817202,cm,-44.056023,5.000000,33.817202
684,684,16.353026,5.000000,-45.234461,cm,16.353026,5.000000,-45.234461
685,685,21.665591,5.000000,-21.672206,cm,21.665591,5.000000,-21.672206
686,686,3.523674,5.000000,2.939701,cm,3.523674,5.000000,2.939701
687,687,43.983874,5.000000,-25.444550,cm,43.983874,5.000000,-25.444550
688,688,-9.469874,5.000000,17.120325,cm,-9.469874,5.000000,17.120325
689,689,40.561399,5.000000,-1.126659,cm,40.561399,5.000000,-1.126659
690,690,33.367610,5.000000,-44.071001,cm,33.367610,5.000000,-44.071001
691,691,17.992609,5.000000,-32.848513,cm,17.992609,5.000000,-32.848513
692,692,-40.650736,5.000000,-39.086240,cm,-40.650736,5.000000,-39.086240
693,693,-43.704595,5.000000,24.761168,cm,-43.704595,5.000000,24.761168
694,694,30.829002,5.000000,46.112691,cm,30.829002,5.000000,46.112691
695,695,0.098506,5.000000,-20.146150,cm,0.098506,5.000000,-20.146150
696,696,8.396016,5.000000,4.269885,cm,8.396016,5.000000,4.269885
697,697,-7.888155,5.000000,-26.336796,cm,-7.888155,5.000000,-26.336796
698,698,-37.579228,5.000000,25.007431,cm,-37.579228,5.000000,25.007431
699,699,27.564430,5.000000,-26.614876,cm,27.564430,5.000000,-26.614876
700,700,-9.223941,5.000000,9.043785,cm,-9.223941,5.000000,9.043785
701,701,-3.262585,5.000000,-13.465525,cm,-3.262585,5.000000,-13.465525
702,702,-30.655115,5.000000,-1.073438,cm,-30.655115,5.000000,-1.073438
703,703,-29.239097,5.000000,37.913997,cm,-29.239097,5.000000,37.913997
704,704,29.478044,5.000000,-47.176339,cm,29.478044,5.000000,-47.176339
705,705,3.116424,5.000000,42.596976,cm,3.116424,5.000000,42.596976
706,706,23.528989,5.000000,19.702177,cm,23.528989,5.000000,19.702177
707,707,41.119333,5.000000,42.239014,cm,41.119333,5.000000,42.239014
708,708,-11.563902,5.000000,6.910408,cm,-11.563902,5.000000,6.910408
709,709,45.538177,5.000000,-4.947216,cm,45.538177,5.000000,-4.947216
710,710,16.073778,5.000000,13.658438,cm,16.073778,5.000000,13.658438
711,711,-48.134853,5.000000,-38.263134,cm,-48.134853,5.000000,-38.263134
712,712,28.966970,5.000000,-34.393017,cm,28.966970,5.000000,-34.393017
713,713,-27.954631,5.000000,28.457700,cm,-27.954631,5.000000,28.457700
714,714,-1.718560,5.000000,28.574547,cm,-1.718560,5.000000,28.574547
